source,target,distance,time_ns,relaxed
2278045435,1849586602,14187,137726459,769669
5322913522,112098020,4530,38521500,257081
428074167,30916364,11266,163893792,894807
420808060,4927536858,13517,102585666,657962
3110937122,623942,16656,185880375,846592
332493410,3523002443,5238,34219833,214663
443877066,4119499673,14011,186006709,1046524
1274714742,1557587521,10341,127925667,776014
35328788,1256999356,5486,33368709,228425
660912056,2216066799,9531,146278250,768181
790120751,2349103802,6347,46968208,326170
250680507,628559,14938,98629833,613807
250663029,4868579148,15427,174361042,994035
313959825,4250425364,18267,214369500,1030985
1122299839,385131241,6886,101855333,582127
957671065,3437593377,8650,110920000,665492
4142462251,3509576934,12734,198592750,1002624
1107413502,190756453,5939,84662625,500543
4252219936,2659932875,6071,46263000,316179
4838968842,2338107606,2795,24443917,172401
4892539127,282014977,6484,38722625,264299
2276119347,1271199442,22825,225970458,1162536
71674935,364159810,8529,133146000,798684
1096227934,295325982,12134,152673875,846430
448897001,351864711,3417,20973875,154815
390169417,2179134416,17160,203063167,995799
3477325522,1128062690,9257,112472333,681894
469988065,3209042375,10136,56312250,389997
5116108951,844548720,14552,117876792,747793
290979176,258378480,6168,53280250,213683
1398474515,1274698732,10126,50420500,352449
279798496,4716665523,4267,5269709,42236
261160322,570283,13827,175395958,942027
31462961,505373106,16332,157073708,892201
1633683634,251738407,9884,185335208,953154
891103262,3266996432,2771,19025000,136753
1381884920,1604088183,3697,31956833,204452
279281896,70382220,10377,185083584,1023273
312403619,307941457,16591,216527125,1073615
258867952,2566209404,9331,166374666,815180
3123816553,1080728319,7089,106827792,634894
1460417753,2970375137,71,39417,259
4397118126,1079392165,6871,102397708,612657
772836688,280870283,7167,105667416,640248
1829797461,254946094,16549,197746833,966997
2428988693,1225951973,9745,162640208,878563
1114578265,2621679058,12330,123780708,778836
267246483,890474616,6889,68177667,269330
4508478774,4579139178,19579,167702708,922127
265008650,890428294,17677,191940125,1111530
1142834128,1415215756,15611,208162833,1080128
570615,2332830343,7287,57656292,377260
1033771216,112366125,6415,58412125,369213
1533888601,1105292229,7446,111189959,665176
4934266954,411667804,6047,70083583,340459
3810408190,3235286387,3735,39951542,263193
34023968,11056225,646,5886500,43156
420319887,1176678763,2327,4425791,34886
387495966,2381463114,17944,206570416,1139462
3164465008,3811075364,5085,59503291,383904
17176992,2579953706,18185,192985250,1120421
2786391675,277450099,1196,1014417,10511
1153162987,271750974,11929,125588375,783678
1278550082,2393576436,2750,18865125,137655
930000,691259225,346,502125,4510
312113692,890428292,10322,177124917,842919
4385048749,505373095,17208,158404500,899651
1114069056,409183026,4914,36667167,227174
1783081234,3216498722,8906,178981750,843267
1097309682,2897885940,5030,56757167,335053
670674054,2387130153,11551,118887041,726142
2501694026,310275258,18743,188668083,1034848
2054835129,5020165035,10616,80054875,513294
1086808074,437089449,1192,1934250,20356
3468577841,467076501,17802,173916834,988807
3266114538,1248811654,15698,192700625,943705
1172671415,437117929,10661,105074709,586363
35518478,724111523,13561,78745042,452374
882215947,280470867,1648,4850875,34662
1582223181,3901171621,5689,81412083,464662
2388294463,4902882054,8328,52322917,359471
1293973862,2066853046,2893,33591416,212285
2370730851,841150387,12986,154891625,795759
383908419,3421048221,13985,174410959,972473
224491128,27490666,15805,187740541,1051149
303793198,855542671,6612,35295250,239178
4183146908,5228844175,14918,104694375,673982
337834275,2355285811,2459,37820459,58659
2586473903,458983461,7080,39168167,240692
291885914,315981783,19271,187478333,1050287
3309755174,3063299215,3743,40049000,269971
965941673,409116545,4813,60594500,398441
273406711,5041494341,6657,76753000,457867
230116518,1931807580,7254,37585291,248260
4125266133,1860238313,20136,210691375,1101832
2342437708,1093669552,5000,41178167,266233
1587113832,2291207647,2774,23019125,162196
450126467,2611394285,4034,48178875,310851
3422178859,2332905617,12500,179994542,1008089
456342810,1100420184,7392,35173541,241920
2352340392,1402096056,10200,122478625,563440
1582402446,390070456,3118,30601917,186308
5018787209,250227924,5347,22722375,164042
3194668113,3340808185,4854,44042709,293389
387486299,2284870684,3894,16286500,110219
1125193384,319834509,18978,191927458,1106598
4377876661,8082883,10959,187536834,917572
262353951,257427428,10934,55012500,385332
450955380,3820788382,9983,124012916,751464
3498915616,1763648060,20219,193367000,1131573
256277770,725896681,9052,71167833,303947
1428129218,2353532622,18739,188346166,1029133
2566209784,2390788208,13516,156249125,866010
1893819659,288218471,3920,40504125,274719
820447533,287827171,12934,94865542,502061
901223945,280704590,1400,1979750,16671
477274281,2720470959,3576,4344292,33836
288775673,1141260755,17194,163238000,905164
258892494,1362211176,14438,197681292,1089542
2587404279,269935496,10083,110486625,483580
4209719894,861057247,4774,86006583,425399
359964647,400957996,3908,40916625,249593
529976948,173986967,976,1025459,8495
71639648,29977438,14549,177193542,1002873
1086032593,1412514333,16010,108331750,695409
289549434,1126399904,4138,12628416,97395
416620357,3785796256,8544,151482958,794939
1247495780,2082989396,8114,56511958,380265
3154898714,5123859058,6991,87037667,514856
5272071011,2656872469,14721,113952875,727433
1510041533,2606657099,6286,86021708,512181
1172142179,27113108,6945,64827375,268469
288874296,1106499839,10891,175678792,940885
361435220,265111824,8547,135694916,810326
687711906,1996716965,15867,217831917,1109943
1440920069,3269587298,9486,84651750,493366
4169897291,691259172,3766,37450041,244613
27039681,266814202,11031,75368791,470417
1199769319,4811715729,3028,24755458,180227
5049289115,3283803998,1958,10205416,87795
1595322958,2357948610,11023,80785375,494803
402664762,1224773081,3575,36548417,242279
387804055,441303580,6337,132953667,622980
1924991791,291888182,817,1638291,11214
1583979594,343240271,14647,209374167,1152097
743400098,252246128,2538,12826875,98188
860222878,1416152326,13889,187326791,1058753
1879436527,2286010345,4791,44832375,317261
1988122961,904028432,17039,200792417,1012039
4882009698,83745260,5015,20335750,144710
3560559229,2188424370,3335,23198250,171509
247936589,286982677,9871,68997750,430358
928408611,263950896,12833,186018458,1044122
3102627878,3406832302,15373,183495625,864245
289550216,5284856473,15738,163019375,900013
1676916962,1267350233,6071,45257541,301231
4180986136,4409782015,14731,126826250,720273
1691050266,1282837337,14046,129723417,772493
2647920705,1092359516,12351,130529667,791432
4560719978,268690828,16626,220103834,1062136
3031728015,1689283233,12752,174485458,862887
4864184683,351865655,9447,59996625,391496
639307014,3104131783,7994,117269042,690932
514367797,769214331,7841,113276000,687081
1104539307,272269739,17033,213142375,1079699
3220472197,1107618182,12832,176776625,940485
1590854247,303648775,11785,77904583,499239
2042049546,2179726248,12757,138594334,681480
312329746,281975296,6184,82349083,437901
3267291942,1189944733,4162,51979625,312813
281169307,288396038,14634,169608542,934448
1111591754,21063394,8940,136260958,733810
255619160,510417104,5544,77592541,445718
2876766383,3382698837,3963,42456958,254302
3283225026,1394217866,3859,46724750,290925
14962136,27130791,17668,204702416,1166209
64712599,2397013846,4886,32549375,220582
4208636798,3470915542,14911,180975125,836361
416000486,4010125699,7264,117121625,686447
480415026,2178824974,19569,175196375,1012343
2512161913,3403922889,2320,9835542,75135
246746655,1456162731,8608,43164667,301957
2632484266,1099424323,17503,174425917,859475
984427134,1092112512,11798,146980833,813660
1075498235,267369916,5882,91499375,544050
2285047066,4460533394,2105,3582125,26545
294019011,1685235943,11729,91933750,586104
1302378794,824398185,4474,16436291,117343
1930533046,330076396,10069,202359458,940811
547109598,3440132178,5750,61474583,401740
497547343,316993288,3732,44490208,280999
1114821574,4327466847,5295,18205375,126385
412057622,1987216194,5870,93644334,512053
4217822359,4788446907,17636,196822250,1090764
10706425,1983375709,11945,89407833,559737
1144142401,1879757784,16791,155461500,852208
1752931927,3941233913,16352,222839708,925951
608647125,4173955948,8324,70517125,371383
2506835607,2058835714,12269,162594875,873246
4279772466,795154766,19951,196563958,1133370
3775355512,2570413689,15873,176834250,859600
280230956,1587649360,7545,84161292,505574
30561459,303486449,4729,40194125,270346
1616662411,813750220,1562,4421250,34115
1052737643,731311262,11200,74529375,465314
3153841758,1098353796,4479,22998833,159470
367717836,3768862242,14289,205006834,992277
3965568504,262137527,12098,73537250,458622
1144431166,1119624068,13109,170871959,860096
705052448,3455421616,2513,15198958,105469
323249527,61186071,358,1047959,8161
2362695143,3339337075,18586,158435834,879997
117989,332494243,10233,112762250,672024
560011254,717727827,5778,75172625,447681
386162971,117995,8722,124060916,584314
268819909,4021042547,15443,195349125,1031202
3344788176,2395268401,16529,189596041,997000
1783343678,1152808843,12953,124785791,760599
1325760742,2790339141,7679,67688500,409524
288862125,1137569978,11689,179287125,832240
321436887,3708603819,13802,179594833,1013803
4569433058,310451124,8736,90893875,555059
2524014383,123892730,3719,19505292,145071
365956661,1120127247,7942,159792917,745702
2282149162,3241541557,10243,68856917,411602
257426808,287827182,5876,25140709,187438
1102901514,861288266,12513,158388167,886973
224380507,2063782552,13971,174859709,878092
1504268516,2942120060,1340,1752500,13132
1484845180,1123192439,21056,209233416,1172165
1771845773,339559115,8830,117850625,701533
3174516856,318238768,9745,146653333,653667
411497447,356697243,1559,2040917,14885
1019838812,2144148698,11426,185663167,1012424
556163112,4125504494,13764,209182250,1156616
366949531,493428493,7038,70167167,414444
2881032840,1633931157,9333,191679833,903257
281894466,1326770594,12242,187982000,1055877
3063299220,417816266,2679,9179834,69680
338867123,3724851949,222,511375,4534
250054742,4349105168,16304,117881375,751942
2059672147,312591620,11969,154413000,741062
4883084785,1239268329,4964,43553584,277174
94137365,3739701233,4562,41899833,271482
277532635,1578710270,2154,12918708,96402
34825101,4035288008,3804,10366083,79654
315981850,945297565,7316,58832834,399212
1594315516,2755831327,12571,167603917,900073
322831252,30434776,20271,199946708,1137121
1669468928,3576750836,2735,22790833,173470
481123391,2718828697,9154,77273084,448309
293461053,2064284523,4003,39564958,264622
272497892,1600334581,11004,165095209,803288
471781698,301056794,19940,206809250,1129652
4158227686,313366853,3254,12710375,70371
3142707474,1538435926,9107,137987792,778820
2458454808,1124844451,7978,111597000,663740
1269551050,691257187,5442,83161250,482394
928408473,2193030293,5712,58799333,393839
2063395811,699179263,13050,155144667,799423
3937678854,2686633432,4130,11945500,92459
3721695661,16287516,8478,96526583,591711
464237608,2497583440,8217,102086791,619316
1785703645,1105109281,2143,6107792,48268
5258030964,2844117690,10125,129182708,782416
2343649316,1138883143,2850,26415166,191748
4955386062,4847380473,7510,129992667,559661
502334860,1230409606,12301,169715291,905772
322505904,1469822477,9445,72807041,444126
1411519565,1577081194,10824,190003167,973088
5266327846,269165967,6355,92993625,551930
