source,target,distance,time_ns,relaxed
272855640,259797555,7404,76086209,401642
1110854698,3468594849,8875,92644166,465464
1150611776,4943438488,10956,66337917,333199
2641818612,60108309,16148,240551958,1099013
1889544517,311181238,11157,66889500,362762
2586965320,2556074280,5159,28827916,170274
411270746,45042808,8572,74561334,388998
2962359865,1092407735,6591,25866417,153472
2194738788,5370003664,6966,50084166,272667
303931139,339250102,17397,189188875,819102
104925540,14497858,7666,44728958,253405
258584714,3505312121,2240,5056750,32290
305978189,2817897662,14003,137190375,694461
3104057954,1134277375,16882,190021959,841097
458983463,1080381219,17084,239215083,1028803
1579405463,2566839121,15139,228952083,1023970
1411617192,413707515,3878,11085209,67775
28848747,4319928397,8319,43329875,136595
957292805,1252438243,9788,77740750,404025
1207621228,1164868069,5745,14287541,88935
31829182,1688939665,3388,18819875,111634
32996821,290502982,5891,48501166,249993
3789973405,1202766232,11529,140300250,633644
1123888201,4154186305,13621,127088291,639070
5408487937,4354800862,8346,66556792,366111
413709451,2032261931,15641,218782750,1019345
1015000236,147451,10504,163446250,785706
254585763,1187221160,2584,11667958,71031
411273872,8084679,14191,232292791,960202
624549209,285887565,8879,93455250,425570
21455270,5037699267,9716,165824708,750958
26026743,4016880194,2312,3588375,23083
1227324190,514309828,9805,161092709,777588
1569969855,351864637,5158,25506208,151697
1714706046,1380683006,2045,4266167,27381
1122550748,288030689,13556,96861292,402130
149198645,1203068567,3365,6978583,43997
1829480953,311166685,9386,94569708,472601
391525690,480997966,8706,24701042,140364
261030679,2059672306,7691,96946416,476695
2598980876,375589401,13152,213065208,911295
767547764,1187220792,7625,94884334,412487
124503461,1961193631,14996,123222667,595681
4140432366,3580026466,14963,204526042,936767
1195317092,351087976,5776,42532541,238192
8085012,1068482558,12314,216787250,952699
1267087124,5351351503,8474,66636292,351316
2346508892,25256980,3482,24442875,144284
3729974946,1418539549,10599,103132458,502478
1601440436,26672549,18386,231657333,986712
1224506171,250380133,10397,192648292,772271
417198064,1429065809,6204,60065708,304550
2917412853,1417629578,8086,63166500,326029
1129369839,484762204,18533,241205208,1131640
1128414083,1559558544,16897,246159500,1024475
2514808767,4858602773,18103,234360625,1050397
1091205487,1181345645,8298,50950833,262634
109803880,1612703948,6481,65750333,325370
2072572082,1562386492,6678,25120542,143303
277628647,4995403609,7424,77740875,315631
2061373846,2456155623,4689,30380917,173736
566364078,2888071301,19216,214162292,956866
608133629,1231103827,9708,128940375,617281
1242371996,223258575,14061,121832333,599560
1109308104,4186939081,19107,209041792,913314
1411329675,4955344242,5390,32668417,197378
3657801298,566199561,8577,65252250,346921
1747315639,265553229,8439,61944041,324390
4093647768,230089895,6328,37894958,219012
1102866599,1689548715,2612,6824541,46534
576698732,416326710,13144,103471334,514585
4433123747,2476357416,1856,3012333,21010
1283394876,332493409,6905,53414750,225536
4428260306,285884733,20778,234229417,1005330
271243293,4294295718,9596,76611834,397453
291965662,1410755043,610,119792,738
2830834223,253775741,4293,8487792,54282
4534588682,285884620,1062,3270791,22194
1128084736,251194892,2134,4408875,30318
271923269,4775918723,12671,90381292,476191
1188979632,4125266397,11088,58385875,320454
5281037887,1727204771,5185,18781625,106452
262197628,3316304442,4605,30966334,176608
434134718,1397991245,6365,19580292,119908
1138763671,5030971260,5892,20534250,124596
3878368702,1345592284,12477,132517958,596543
2322793836,4778520400,14518,183049917,845003
5299795914,305717022,5871,46652500,263496
29216258,1287145427,7642,46340417,258025
1578752502,3817360583,599,638125,4649
3417507050,3957216011,15440,250736375,1073177
3673871049,770318791,4374,10096916,61074
443052935,27349164,694,2639792,16122
7481061,443880093,14078,164796208,757075
1611478812,4954186450,6423,44978334,242890
280455883,4955362693,7670,61482792,322177
1066061546,3859880455,11580,208346958,900654
1166932645,34002201,5278,19589333,120415
282018611,3720449090,6868,51337041,257433
2362720293,4910920410,13104,201701875,889599
4274467193,503726722,3553,22294375,128859
1175487286,1088186812,11022,64010209,312704
252587176,1170674582,6930,58352875,298820
130548803,1342979240,2280,6103042,39679
408434339,3280610534,3399,20448583,122657
1906695223,792538742,4777,37124875,145877
416002684,2515937100,3290,21955375,131152
4955394537,290284169,17399,210345708,956219
28785044,665829364,9914,103070334,489628
2990545083,389000653,10964,89232750,443624
4875732114,446305576,14835,235329375,1028757
1036434865,1483749216,9271,141295084,669711
1142943968,5234514283,2294,2262333,14763
1823411778,3639852718,2438,5320125,35956
4775918732,1190350042,3067,9654541,61983
5368286549,1165651831,5192,25539458,153116
4886591161,1680736103,15504,224429916,910090
2377210741,4320933420,6226,53549500,243649
624596795,798613487,7804,85005875,392867
30146331,1562892894,9228,54272708,270367
27039685,1426943811,13400,187826458,868556
1139337460,60885252,14323,212138166,946360
262368317,4194628783,7657,53999000,302229
2893681112,2598009453,8319,52629500,280872
414114342,3476471959,7279,43307166,227250
271320932,2334273177,8627,39461875,213720
3791027861,957836722,4380,24026542,140634
2992211111,3762046674,13447,141451667,710074
1110810739,3221870005,8989,129509916,509111
1125412900,3038279773,8100,111729417,512759
1093669951,4339307750,14314,156831875,746680
300854104,866871599,15882,196145083,879691
1278438410,2128141763,7537,72893541,287206
105000954,251075279,4167,25591083,155299
2300233209,71535670,3432,17882541,103681
1587159452,4927550347,6585,50131583,274860
1175869850,2301768702,7016,46793375,248751
27113220,3073272349,2657,10783417,64989
1761519473,264991011,4219,13661875,90667
1601688515,280276690,11081,107190958,508297
359969293,2374683346,14912,189689667,821670
3474815712,516553767,5329,25103583,143213
2566209691,411273954,10854,168537250,781086
279736617,283136201,8268,55876500,304718
1948125772,30945242,15042,227400083,1024735
2520774249,1213393385,5576,18933875,105766
455573328,2457667664,126,76583,411
1834669018,662560637,7257,64561917,332099
1097006012,1926705277,16779,196968250,829748
1390180356,283765000,14338,143434958,625319
280950552,2939234275,4659,22913584,118534
1786846403,201410044,8345,77434000,384274
490368186,4108811862,6652,69723333,371972
1569589910,351864566,8405,53224959,292404
1577434618,281781089,3683,10949750,67395
1130987984,2372774908,14534,210140375,978811
1689283168,4482818086,4207,26425584,148469
4749436502,4469386372,11991,139136709,679005
627009154,2524014390,1478,1079125,7536
1226039976,2117478877,2199,6016208,38863
1326925876,1298675088,6702,67471750,362058
1622480578,1186589065,1159,1830958,12414
3476471802,192744114,3274,7609417,49228
4129975631,1426857821,1942,3744541,25119
2868600894,1597760771,7927,72780667,376487
1561610720,875899723,3696,22638125,134958
29972551,1123151519,12883,182230375,794353
4713940028,681680137,15817,208825584,959709
3017793636,1618911854,12770,190522167,874302
1531096573,1175270634,17777,210179833,851306
1681766235,1025742049,464,1242333,7603
664755705,333993042,7223,42468917,218971
587687076,2272963562,6170,15294459,91496
26202815,2619629347,278,240750,1635
2500332251,660910371,8129,55416209,299434
4316785695,1582293904,17270,239271375,1039241
3504665531,1452693907,10473,85914375,424169
747276836,303648775,11248,164979542,793095
1063760878,570504,1847,29218583,91496
2334818732,533774136,4103,17479083,103467
287309878,1622480757,11588,193690792,887607
3267683031,30554881,1566,6996959,42808
279727728,457556488,2447,5678375,37988
442905002,94049646,1766,7316458,48573
798192586,269938957,4081,26238750,150822
34016738,450331227,1049,899708,6349
2789344537,1405233558,4769,11602625,70930
2306872648,4778520368,1693,2043792,15446
882213079,1296837606,2471,4443375,27109
224491339,149125372,4930,32882291,180533
27164336,288136568,5789,19609834,108787
1125180329,2623448660,3119,8966042,51119
1116342869,341957240,8227,78880750,349283
339249572,1216918473,9960,39889125,213875
2512547511,3244258139,4215,12531292,68124
4401232812,2047035042,8053,71769709,352040
3379333403,15043918,12194,196360708,860697
288795298,2788510479,10632,93115291,461696
421869892,70363644,19809,207114167,987220
301150329,5351222891,10760,130839916,652477
339231982,1125426384,14399,205390917,852511
4180482744,671485672,5102,16077667,94365
1174036098,288136434,13373,178725167,825482
2331621308,529433939,12789,221006542,916253
510591057,1288144253,17158,240273208,1052066
278500081,3255541539,11118,203978209,912498
1212316654,13350868,14630,144341083,674616
4384307701,2538739088,11693,73607500,311730
4702314637,3854493326,9167,69669625,378041
264515552,2705939346,6467,30028667,169064
261727623,1631821440,4211,22344250,130730
1098353815,4738358690,2242,2456209,17114
4371196219,568557660,17856,188373708,823498
1099704276,4195690538,15672,209585667,940122
308821345,2305565704,14839,229999750,948749
2273397871,2140013324,7318,64167541,338341
1027101218,1984698082,11960,202601333,919760
4378531973,4872933659,6592,61444625,323908
1784882791,27166640,2731,9828625,58682
16287487,1600334562,9310,124703750,496099
371832484,3256262549,3975,32718083,178750
2252644035,17923930,11881,167879583,797958
1164030405,4818098607,16872,203330417,907075
4443384475,306245428,7316,71717709,374242
3962447369,1624037669,6030,38646209,208302
1216537942,1355318130,1642,1966667,13741
1268120047,405145615,4048,7227541,45238
1038264123,3231556708,2834,14249458,88839
2514485905,1105391230,5233,24536917,145284
273409991,302773466,8030,49649542,277616
1290807598,31736690,15762,175423166,801475
352709436,284964955,13204,190393292,865744
308667844,1814161207,8543,78128625,402027
1224776053,2411230520,15809,220686208,960695
3310153924,1262419400,4275,13583500,80321
2618540317,1352908268,3001,22280625,132066
4718194409,3756174656,5480,18156250,105852
1235136212,27039700,20218,188735542,898685
3577417298,569633284,1836,5723833,36937
289888654,4927554942,14617,229133291,951431
1589152956,1107651395,8230,75966542,381099
34016723,417916605,13498,209357250,942187
4842245802,4128797994,4518,13185333,81552
430787225,1699256732,19644,197910667,921510
566611952,2928431535,4155,24459375,140522
287940622,4548857272,8175,89443542,347806
250351025,281443909,6275,32773000,180163
4142848850,2386852860,13294,201303708,874184
1725602719,4927554580,7831,74369041,346968
4785282874,1296626353,4685,30824250,151120
1802654578,1911929057,12562,183760292,843362
1379388012,3910395548,9163,44074166,240815
3096329096,211486192,9294,85694917,390775
2423362925,3306151734,11748,60333833,325223
1579925228,413221586,3334,15777541,95978
1893903628,321437326,10197,74686500,401070
3583904909,3887956364,1372,730375,4784
570523227,262364863,6963,47048792,253641
2252084179,4955440898,11911,98246125,505033
1096227957,3447426345,12970,153543833,687212
2516115319,27137171,14463,213238334,962945
387463693,4202690790,14333,185780416,845857
1100516449,1192936756,7151,38119250,208959
1277586291,4668696167,9659,78207333,409815
1496636891,4509222223,5749,32594666,190594
2831828892,1280534520,3327,11866333,76110
1743221645,1768659022,20408,226272125,968491
3827108479,1801254767,4951,29746125,180070
1874648796,1105111284,18039,205754500,974335
1635340233,571330716,8695,119297000,455562
3604593867,3762015038,14300,198430125,857437
3897417111,2397779991,6150,34840958,203258
1180493822,477274665,11102,117187875,530437
3283225023,1622508627,2988,16312792,102127
