source,target,distance,time_ns,relaxed
4955386062,4847380473,7510,131469250,559661
502334860,1230409606,12301,194771250,905772
322505904,1469822477,9445,96368458,444126
1411519565,1577081194,10824,212568791,973088
5266327846,269165967,6355,115156208,551930
1352341226,392631840,17231,220221834,1065447
1699732935,4688391741,1308,16585416,50838
27135985,925858396,14157,132597625,690466
3205362676,571346114,4833,84481875,391742
1571237999,87285680,14129,227783041,1066080
1306044624,809733632,7048,63405125,252527
5031978017,444424600,6334,119136916,500269
3076821869,268692712,1463,17795875,55094
1996716930,3447875429,1654,30317458,106476
2338495009,2492396021,13165,129061500,655738
109803885,1101887043,17074,247201291,1175110
5388991442,1228448240,13989,111387000,556086
1477347790,3827108470,14113,253534125,1135216
289549253,4208635124,17899,197979958,936511
280718863,113581105,9691,138707417,588296
2599610024,2990364104,10242,124190167,601796
410937239,1149258074,2848,28731083,106757
447840943,1485187690,7329,133728625,673142
63757757,1087084194,19780,229991459,1153130
5045148952,1304250267,2674,44736916,179982
4233387618,252111235,11518,210453292,936036
243048968,1081949256,13588,123383333,620725
881236330,706454247,13128,155887750,766855
504929078,2670676622,11843,123690167,640060
224416934,1222321769,12775,186407625,817766
459829270,4927537226,13924,235459083,1120039
2776380388,2045255380,12161,194038125,892435
2319014374,1977122407,14755,224939333,1089300
2978131147,727307960,11972,135569542,685619
270457578,670671910,10814,158774208,764536
290625644,316254775,11754,160150750,729533
4703998180,2267434505,2478,10680375,29838
702941659,292945925,3595,38012750,152473
12982506,1431081401,4340,32925167,128881
1121892252,2217267303,9239,166256292,724542
2397780064,2427958736,13077,230577833,1103344
1153395777,3771825672,12964,237493417,1052630
4926851233,2242621695,14513,254231000,1161868
1427489393,3903709037,11031,183006958,863150
14835457,4513737680,15305,221880500,1024274
4929390598,2983242334,8597,179463000,818032
3196013474,253942869,543,2116000,3445
47056812,798578774,8716,63488000,282728
312487819,635320137,7586,139692917,602524
97991105,1082833359,5790,84270500,378371
1569970492,1841964231,16402,241269167,1156124
279828688,3962447236,4627,42768125,178296
343473437,1456757493,13137,178954250,839422
27113046,968513831,6749,145068333,691251
409589109,2661361815,5347,52001958,206013
307824048,111720882,3135,18223875,60496
4100072480,288752404,6080,70005333,299479
1576155373,338408663,4533,68064583,312787
304137906,3474305658,18373,215892875,1057480
1630549569,1404517889,11076,196637292,849754
4558336555,1216918790,20547,219651916,1134642
4237339002,1600079374,4879,66216542,289076
317191228,1690463349,10386,189794292,829431
757470354,573376709,9291,194252083,919655
411667989,358952034,6176,111521667,531428
605019162,1587137794,7802,125537291,475806
2430493259,351861450,2179,29645459,111191
1064956172,383801529,1665,30357750,107072
284828629,1164866637,9002,153853167,759707
1495655990,1355591294,13126,117187209,592912
624313202,2062275335,8419,139216125,613069
732923685,4895813497,8221,154889500,782698
124166301,1126867482,8474,165444292,786330
881236325,1342328198,20151,224542500,1089318
2346905724,3701570916,10920,112944500,540532
2084200435,410838918,12105,106850667,495667
930395932,5076571984,676,1578542,2003
292460460,333177953,15366,122336708,657105
1170903192,1107711977,11793,183115458,814517
3200315935,1430826546,7587,70545875,335215
1177482946,97755637,11015,142432834,749237
5166024951,272497856,8178,95597583,430942
1467514281,4165598106,10365,101258250,468262
1819742948,4095982099,10885,168041500,776421
60691945,3487727555,11844,193720167,881410
1276523534,3047325766,10996,119884667,571292
940003299,497787508,484,2399417,4548
5387579188,1119629040,6363,67160000,306844
746346175,2372992044,8599,147071709,741289
4436827517,421432249,15006,226438875,1061951
2523283785,2265558042,16465,179056542,852665
1747631224,4665203181,5598,47805667,199236
300082656,2370495719,14619,174854625,834123
4142243489,2520774368,15790,188731625,866916
1205895880,290649218,8901,130501333,596243
1893903809,287827087,5082,33037875,128973
2249899029,494608109,8003,141435292,687896
1570184030,2282323473,13994,118041667,544998
3092851657,1928056404,8612,80202375,382666
4520459738,1579915652,15207,130641209,685699
2091955325,3936192846,14073,127436542,624901
535621777,3327703423,10518,98877958,417623
274236283,1377234986,5480,97668958,394334
290596560,310753647,1914,18530125,55528
2589609286,2478254204,9684,104598417,471966
1126222755,3365983869,10596,152400750,742222
1122112360,1117236357,4309,54338459,217874
31405344,3253923040,15326,206922208,925472
5223751661,3188792815,13248,196788500,831197
125427,1264185927,4696,66434000,270341
1269551209,2355684786,10745,193059875,874045
1094514476,309764796,11941,191759416,816853
1121596981,364157730,3553,30454583,77294
3656785663,25231061,4585,30098125,114486
1385084278,491588494,10030,117127000,522229
1907662335,2351968113,3312,43173083,187141
1179228548,3147939528,2153,28742417,111419
279832996,1317298376,19091,203798250,926898
4029834811,366531074,18727,214467959,1079596
256189417,2393882593,8220,73085167,316040
3476267913,5355382931,2562,15091791,45427
3673086924,2229206155,11826,191461375,932076
8459777,1296626538,15652,176127333,851191
149125387,880403950,8881,163524875,795917
3797652229,4002835479,14300,182908791,857723
715711593,3462017367,8317,147301541,743590
2415180994,1179589275,7522,132554584,646792
21508557,2181401742,12976,188727542,826714
5093861473,1101612133,13470,191130667,874873
321867657,2010367665,5511,78975834,319144
